lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-29219	1010.0	661.0	2275.0	1437.0	529.0	3071.0	4531.0	4099.0	1374.0	5007.0	2575.0	2620.0	1604.0	3387.0	649.0	1654.0	2256.0	738.0	1459.0	1343.0	5757.0	1506.0	5361.0	4865.0	808.0	6049.0	7070.0	7451.0	3492.0	4124.0	243.0	504.0	454.0	2380.0	92334.8	1197613.0	1380446.09557
sub-29220	1255.0	703.0	2241.0	1514.0	380.0	3883.0	6230.0	3777.0	1130.0	5332.0	2951.0	3367.0	1945.0	3811.0	822.0	1505.0	2649.0	858.0	2218.0	1362.0	5162.0	1317.0	5084.0	4811.0	699.0	6767.0	8148.0	6812.0	4907.0	5153.0	345.0	499.0	519.0	2567.0	100712.0	1342637.0	1619981.3869
sub-29221	1095.0	703.0	2862.0	1312.0	609.0	3133.0	5094.0	3713.0	1469.0	5688.0	3112.0	3233.0	2002.0	3822.0	706.0	1538.0	1714.0	764.0	1564.0	1085.0	4761.0	1581.0	5757.0	4108.0	753.0	7515.0	8908.0	6937.0	4835.0	5295.0	260.0	466.0	610.0	2479.0	99478.0	1235003.0	1517202.23781
sub-29222	802.0	1129.0	2458.0	1502.0	369.0	2343.0	4835.0	2777.0	1151.0	5885.0	2400.0	2528.0	1931.0	2946.0	670.0	1559.0	1520.0	685.0	1584.0	995.0	4502.0	1714.0	5664.0	3909.0	1107.0	8676.0	7372.0	5693.0	4466.0	4835.0	304.0	428.0	392.0	2535.0	91656.5	1161081.0	1554250.60783
sub-29223	1103.0	690.0	2690.0	1760.0	558.0	3266.0	4996.0	3653.0	1158.0	5868.0	2539.0	3009.0	2070.0	3402.0	696.0	1635.0	1552.0	722.0	1265.0	1210.0	4939.0	1578.0	5658.0	4750.0	615.0	7004.0	7880.0	5369.0	3932.0	3885.0	267.0	513.0	483.0	2264.0	92978.1	1221852.0	1497025.12955
sub-29224	1170.0	576.0	2634.0	1997.0	613.0	4007.0	5940.0	3453.0	1316.0	5649.0	2483.0	3407.0	1550.0	3759.0	745.0	1178.0	1642.0	701.0	1406.0	1550.0	4477.0	1307.0	4565.0	4783.0	747.0	6638.0	7467.0	6296.0	4307.0	4821.0	295.0	607.0	562.0	2304.0	94949.9	1265581.0	1491533.2529
sub-29225	1096.0	603.0	1958.0	1856.0	470.0	3280.0	6973.0	3423.0	1516.0	4927.0	2562.0	2934.0	1831.0	3535.0	678.0	1542.0	1417.0	744.0	1338.0	1573.0	4820.0	1325.0	4929.0	6197.0	927.0	6834.0	7414.0	7456.0	4041.0	4416.0	286.0	573.0	558.0	2435.0	96452.0	1257351.0	1529632.20702
sub-29226	1490.0	554.0	2647.0	1697.0	469.0	3262.0	5203.0	3816.0	1436.0	5825.0	2830.0	3410.0	2043.0	3714.0	623.0	1583.0	1622.0	716.0	1202.0	1707.0	5333.0	1393.0	5529.0	4668.0	771.0	7271.0	8143.0	7479.0	4744.0	5938.0	316.0	504.0	446.0	2321.0	100705.0	1303349.0	1601658.31543
sub-29227	1125.0	635.0	2448.0	1505.0	395.0	3612.0	5216.0	3607.0	909.0	5261.0	2734.0	2457.0	1869.0	3609.0	582.0	1428.0	1544.0	779.0	1160.0	1248.0	5016.0	1275.0	5090.0	4181.0	733.0	6168.0	7883.0	6315.0	4219.0	4696.0	283.0	484.0	445.0	2097.0	91003.2	1230877.0	1491962.33136
sub-29228	1094.0	644.0	2904.0	1872.0	441.0	3546.0	4821.0	3585.0	1303.0	4614.0	2798.0	3409.0	2150.0	3784.0	649.0	1788.0	1862.0	804.0	1365.0	1718.0	4776.0	1717.0	5679.0	5106.0	835.0	5952.0	8948.0	7524.0	4968.0	5414.0	242.0	441.0	501.0	2621.0	99868.8	1290143.0	1557863.77963
sub-29229	1211.0	633.0	2511.0	1649.0	320.0	3017.0	4898.0	3524.0	962.0	5822.0	2772.0	2514.0	2152.0	3680.0	684.0	1759.0	2414.0	963.0	1875.0	1335.0	4878.0	1434.0	5711.0	4182.0	748.0	7212.0	9120.0	6155.0	4561.0	4052.0	261.0	445.0	620.0	2711.0	96553.7	1270323.0	1555147.37083
sub-29230	1015.0	528.0	2454.0	1946.0	366.0	3264.0	4316.0	3350.0	1092.0	6357.0	2783.0	3428.0	1682.0	4181.0	652.0	1640.0	1567.0	630.0	1278.0	1645.0	4580.0	1313.0	5432.0	3745.0	764.0	6167.0	7960.0	5402.0	4856.0	3958.0	272.0	348.0	557.0	2288.0	91818.9	1195542.0	1468020.02065
sub-29231	831.0	481.0	2305.0	1529.0	576.0	3079.0	5194.0	3481.0	1016.0	5238.0	2639.0	3122.0	1745.0	3084.0	615.0	1371.0	1754.0	596.0	1689.0	1333.0	4399.0	1368.0	5259.0	4376.0	866.0	6069.0	7811.0	5846.0	3375.0	3854.0	256.0	559.0	489.0	2317.0	88505.7	1219685.0	1422877.012
sub-29232	1118.0	678.0	2470.0	1663.0	419.0	3418.0	5824.0	3743.0	1140.0	4995.0	2646.0	3109.0	1990.0	3869.0	700.0	1591.0	1747.0	719.0	1330.0	1474.0	4809.0	1291.0	5193.0	4876.0	896.0	5627.0	7697.0	6581.0	4548.0	4061.0	267.0	452.0	498.0	2383.0	93813.3	1202590.0	1458982.19119
sub-29233	1227.0	756.0	1909.0	1357.0	683.0	3629.0	4218.0	3860.0	1038.0	4222.0	2829.0	3133.0	1947.0	3733.0	913.0	1656.0	1376.0	811.0	1212.0	1305.0	5831.0	1476.0	6680.0	3951.0	745.0	6154.0	10061.0	6550.0	4658.0	5315.0	265.0	593.0	557.0	2529.0	97180.7	1367019.0	1715322.0911
sub-29234	1025.0	629.0	2418.0	1097.0	364.0	2668.0	4194.0	3136.0	867.0	4550.0	2700.0	2349.0	1832.0	3519.0	614.0	1412.0	1423.0	585.0	1017.0	1101.0	4094.0	1278.0	5530.0	3237.0	652.0	5003.0	7470.0	4519.0	3798.0	4195.0	246.0	420.0	414.0	2095.0	80446.4	1045112.0	1370309.41134
sub-29235	1680.0	742.0	3316.0	1928.0	511.0	3372.0	5481.0	3959.0	1053.0	6361.0	3017.0	3994.0	2152.0	3875.0	819.0	1565.0	1696.0	971.0	1418.0	1851.0	5414.0	1684.0	5895.0	3916.0	971.0	7590.0	9497.0	6406.0	5177.0	5728.0	288.0	505.0	564.0	2339.0	105721.0	1332321.0	1715742.96708
sub-29236	1221.0	567.0	2561.0	1668.0	354.0	3071.0	4095.0	3330.0	981.0	5143.0	2761.0	3447.0	1586.0	3221.0	745.0	1491.0	1746.0	716.0	1408.0	1680.0	4836.0	1166.0	4907.0	4746.0	562.0	6016.0	8569.0	5507.0	3944.0	4678.0	298.0	436.0	480.0	2185.0	90121.6	1171771.0	1406742.3146
sub-29237	941.0	526.0	2646.0	1888.0	362.0	3285.0	5257.0	3692.0	1212.0	5894.0	2999.0	3662.0	2094.0	3392.0	732.0	1241.0	1862.0	719.0	1624.0	1719.0	4921.0	1286.0	5179.0	3737.0	1048.0	6665.0	8068.0	5920.0	4567.0	4023.0	312.0	581.0	578.0	2785.0	95415.2	1287392.0	1576952.07437
sub-29238	1052.0	684.0	2289.0	1621.0	563.0	3074.0	4544.0	3612.0	948.0	4937.0	2194.0	2411.0	1279.0	2786.0	634.0	1622.0	1446.0	617.0	1141.0	1245.0	4697.0	1236.0	5036.0	4678.0	877.0	5548.0	7389.0	5708.0	4095.0	4636.0	254.0	567.0	477.0	2642.0	86537.5	1149896.0	1397018.1295
sub-29239	1535.0	832.0	3260.0	1680.0	560.0	3369.0	5459.0	3775.0	1125.0	5522.0	3141.0	3313.0	1842.0	4190.0	691.0	1770.0	1521.0	706.0	1082.0	1380.0	5211.0	1575.0	6390.0	4816.0	902.0	6293.0	10133.0	6425.0	4752.0	5185.0	283.0	488.0	529.0	2467.0	102205.0	1344653.0	1586545.47958
sub-29240	909.0	911.0	3055.0	1570.0	457.0	3215.0	4265.0	3157.0	1143.0	5122.0	2686.0	3666.0	1747.0	3248.0	693.0	1427.0	2028.0	741.0	1665.0	1592.0	5089.0	1171.0	5930.0	4380.0	898.0	5916.0	9379.0	5827.0	4181.0	3496.0	260.0	468.0	456.0	2381.0	93124.3	1251058.0	1500715.10565
sub-29241	1179.0	440.0	2190.0	1212.0	312.0	3061.0	4491.0	2799.0	993.0	4050.0	2221.0	1955.0	1539.0	3090.0	597.0	1481.0	1541.0	668.0	1308.0	1156.0	3742.0	1006.0	4748.0	3914.0	680.0	6146.0	7108.0	5231.0	3996.0	4349.0	198.0	449.0	400.0	2164.0	80411.1	1119567.0	1334035.28664
sub-29242	982.0	522.0	2266.0	1517.0	444.0	2628.0	4574.0	3055.0	1075.0	4315.0	2627.0	2573.0	1694.0	2951.0	602.0	1432.0	1395.0	667.0	1319.0	1540.0	4213.0	1081.0	5093.0	4478.0	952.0	5664.0	8150.0	5847.0	4360.0	4956.0	254.0	406.0	581.0	2250.0	86451.8	1080565.0	1438388.2888
sub-29243	1450.0	596.0	2584.0	1659.0	359.0	3185.0	4617.0	3508.0	1297.0	5048.0	3331.0	2908.0	1893.0	3412.0	621.0	1414.0	1573.0	856.0	1295.0	1438.0	4561.0	1191.0	5143.0	3948.0	1062.0	6879.0	8766.0	5950.0	4236.0	5106.0	267.0	552.0	400.0	2378.0	93473.3	1179232.0	1435971.80027
sub-29244	858.0	761.0	2202.0	1815.0	425.0	3209.0	4957.0	4183.0	1233.0	5627.0	2994.0	2777.0	1920.0	3912.0	646.0	1570.0	1909.0	825.0	1247.0	1352.0	4287.0	1319.0	4946.0	4530.0	1038.0	6325.0	7890.0	6208.0	3830.0	4582.0	264.0	512.0	437.0	2436.0	93018.4	1196394.0	1435725.41368
sub-29245	1179.0	440.0	2190.0	1212.0	312.0	3061.0	4491.0	2799.0	993.0	4050.0	2221.0	1955.0	1539.0	3090.0	597.0	1481.0	1541.0	668.0	1308.0	1156.0	3742.0	1006.0	4748.0	3914.0	680.0	6146.0	7108.0	5231.0	3996.0	4349.0	198.0	449.0	400.0	2164.0	80411.1	1119567.0	1334035.28664
sub-29246	997.0	721.0	2586.0	1797.0	377.0	3271.0	4075.0	3069.0	1119.0	5655.0	3066.0	2692.0	1956.0	2960.0	759.0	1261.0	1484.0	841.0	1433.0	1653.0	4440.0	1433.0	5027.0	4123.0	712.0	5921.0	6789.0	5455.0	4781.0	3805.0	234.0	531.0	547.0	2470.0	88027.7	1178687.0	1490681.95491
sub-29247	1020.0	680.0	2340.0	1685.0	318.0	3392.0	5659.0	2846.0	1201.0	5418.0	2887.0	2749.0	2050.0	3112.0	639.0	1509.0	1876.0	732.0	1762.0	1209.0	4198.0	1363.0	4621.0	4068.0	610.0	6832.0	7160.0	5882.0	4353.0	3708.0	279.0	492.0	500.0	2696.0	89839.1	1193047.0	1471004.46565
sub-29248	1337.0	648.0	2660.0	1596.0	508.0	3714.0	6386.0	4134.0	1333.0	5640.0	3268.0	3051.0	2240.0	3736.0	626.0	1585.0	1495.0	761.0	1289.0	1254.0	5148.0	1524.0	5889.0	4638.0	824.0	6453.0	8659.0	6178.0	4462.0	4996.0	341.0	528.0	563.0	2653.0	100102.0	1268464.0	1483644.22933
sub-29249	894.0	1130.0	2799.0	1712.0	621.0	3450.0	4315.0	4352.0	1120.0	5809.0	2792.0	2654.0	2225.0	3152.0	733.0	1685.0	1999.0	822.0	1594.0	1468.0	4512.0	1675.0	5463.0	4379.0	1224.0	6955.0	9446.0	6748.0	4300.0	4507.0	379.0	582.0	520.0	2819.0	98832.0	1297214.0	1555031.50109
sub-29250	967.0	587.0	2483.0	1423.0	544.0	3391.0	4054.0	2694.0	893.0	5342.0	3076.0	3467.0	1722.0	2472.0	614.0	1724.0	1638.0	849.0	1404.0	1438.0	4822.0	1225.0	5613.0	4178.0	822.0	5692.0	7610.0	5412.0	5025.0	4777.0	241.0	458.0	640.0	2726.0	90019.9	1166357.0	1472720.13316
sub-29251	1083.0	581.0	2232.0	1820.0	373.0	3380.0	5162.0	3236.0	1086.0	7267.0	2518.0	3309.0	1636.0	3674.0	651.0	1552.0	1566.0	802.0	1281.0	1673.0	4482.0	1266.0	5242.0	4619.0	610.0	6326.0	7315.0	5827.0	4474.0	4140.0	318.0	484.0	497.0	2348.0	92789.3	1246733.0	1464244.55604
sub-29252	1185.0	629.0	2518.0	1502.0	469.0	3120.0	6045.0	3678.0	1530.0	5996.0	2871.0	3382.0	2105.0	3645.0	643.0	1480.0	1489.0	689.0	1397.0	1158.0	4767.0	1225.0	5137.0	4992.0	822.0	6757.0	7395.0	6816.0	4809.0	4183.0	316.0	511.0	623.0	2533.0	96048.2	1185608.0	1493797.03579
sub-29253	1019.0	529.0	2259.0	1327.0	395.0	2903.0	5321.0	3367.0	1029.0	4890.0	2538.0	2465.0	1436.0	3241.0	708.0	1456.0	1427.0	889.0	1562.0	1165.0	4456.0	1235.0	4883.0	3821.0	544.0	4987.0	6937.0	5312.0	3747.0	3632.0	267.0	474.0	445.0	2200.0	82861.4	1094153.0	1348979.81227
sub-29254	814.0	610.0	1942.0	1284.0	341.0	2767.0	3777.0	2894.0	1156.0	4822.0	2671.0	3138.0	1685.0	3153.0	575.0	1332.0	1720.0	694.0	1425.0	1291.0	3910.0	1171.0	4295.0	3791.0	602.0	6535.0	6898.0	5857.0	3775.0	4296.0	263.0	474.0	470.0	2034.0	82456.8	1079092.0	1302610.92759
sub-29273	1257.0	610.0	2743.0	1871.0	317.0	3196.0	5139.0	4131.0	1262.0	5789.0	2969.0	4315.0	1952.0	3934.0	614.0	1585.0	1536.0	727.0	1179.0	2170.0	5413.0	1428.0	5616.0	4469.0	791.0	6707.0	8463.0	6146.0	4399.0	5212.0	342.0	499.0	493.0	2195.0	99462.9	1231960.0	1519445.06495
sub-29274	950.0	490.0	2015.0	1728.0	505.0	3215.0	5797.0	4030.0	1099.0	6894.0	2644.0	3377.0	1856.0	3492.0	706.0	1206.0	1419.0	756.0	1303.0	1447.0	4334.0	1186.0	4373.0	4162.0	772.0	5695.0	7224.0	5443.0	3960.0	4186.0	268.0	496.0	456.0	2207.0	89681.8	1211422.0	1471896.53251
sub-29275	1202.0	651.0	2125.0	1634.0	689.0	4011.0	4791.0	3628.0	1119.0	5495.0	3065.0	3119.0	2074.0	3496.0	669.0	1639.0	1492.0	734.0	1349.0	1417.0	4712.0	1332.0	5297.0	4193.0	920.0	5664.0	8552.0	5161.0	4571.0	4582.0	302.0	541.0	453.0	2924.0	93593.2	1201988.0	1475253.73868
sub-29276	983.0	588.0	2479.0	1312.0	525.0	3766.0	5091.0	3433.0	1028.0	5405.0	3203.0	3201.0	1778.0	3318.0	723.0	1432.0	1863.0	746.0	1363.0	1164.0	4618.0	1259.0	5159.0	4274.0	798.0	5727.0	8699.0	5687.0	4536.0	4874.0	288.0	457.0	457.0	2222.0	92456.5	1194831.0	1425971.65774
sub-29277	1111.0	599.0	2338.0	1420.0	442.0	2847.0	5675.0	3701.0	1279.0	4817.0	3192.0	2976.0	2157.0	3544.0	635.0	1131.0	1758.0	690.0	1516.0	1412.0	3975.0	1107.0	5072.0	4978.0	672.0	5751.0	7449.0	5367.0	3937.0	4003.0	226.0	472.0	429.0	2196.0	88873.6	1122966.0	1385444.19707
sub-29278	936.0	780.0	2400.0	1635.0	409.0	2813.0	3916.0	3194.0	1075.0	4642.0	3141.0	3291.0	2185.0	3193.0	628.0	1466.0	2040.0	784.0	1512.0	1532.0	4445.0	1411.0	5366.0	3800.0	1042.0	5820.0	7686.0	5283.0	4065.0	4368.0	298.0	517.0	483.0	2515.0	88660.8	1166254.0	1367024.27487
sub-29279	1139.0	661.0	2439.0	1732.0	481.0	3259.0	5007.0	4368.0	973.0	5710.0	2871.0	3412.0	1557.0	4059.0	706.0	1456.0	1645.0	726.0	1466.0	1521.0	4421.0	1311.0	5332.0	4099.0	846.0	6465.0	7760.0	6238.0	4585.0	4157.0	289.0	528.0	525.0	2133.0	93864.0	1210132.0	1427670.50853
sub-29280	1242.0	590.0	2730.0	1589.0	359.0	3055.0	4965.0	3785.0	1186.0	6161.0	3220.0	3933.0	2402.0	3986.0	659.0	1526.0	1754.0	813.0	1572.0	1500.0	5364.0	1449.0	5471.0	4989.0	865.0	5826.0	8831.0	6750.0	4595.0	5247.0	331.0	483.0	440.0	2404.0	99945.6	1336562.0	1610054.55682
sub-29281	1581.0	616.0	2260.0	1460.0	352.0	3444.0	5565.0	3516.0	1056.0	5728.0	3076.0	2798.0	2049.0	3650.0	731.0	1151.0	1863.0	743.0	1655.0	1118.0	4124.0	1480.0	4421.0	4004.0	765.0	6328.0	7173.0	5290.0	4278.0	4801.0	305.0	529.0	483.0	2369.0	90754.6	1184197.0	1464688.79349
sub-29282	1382.0	724.0	1834.0	1071.0	451.0	2615.0	3473.0	3042.0	1217.0	5196.0	2055.0	1765.0	1171.0	3413.0	624.0	1179.0	1461.0	386.0	1315.0	800.0	3734.0	1001.0	4066.0	2565.0	918.0	3564.0	5456.0	4192.0	3911.0	4393.0	306.0	324.0	474.0	2136.0	72210.6	1077588.0	1640840.0825
sub-29283	1109.0	666.0	2535.0	1410.0	553.0	3947.0	6177.0	4157.0	1466.0	5936.0	3753.0	3450.0	2514.0	3817.0	821.0	1652.0	1942.0	876.0	1752.0	1406.0	5746.0	1269.0	5367.0	5049.0	942.0	6751.0	8347.0	6718.0	5205.0	5947.0	325.0	488.0	636.0	2762.0	105482.0	1320721.0	1669404.33973
sub-29284	945.0	659.0	2510.0	1512.0	402.0	3511.0	4600.0	4771.0	1044.0	5087.0	2873.0	2897.0	2191.0	3811.0	650.0	1450.0	1352.0	919.0	1467.0	1412.0	4522.0	1132.0	4898.0	3816.0	1105.0	6974.0	8997.0	5500.0	3892.0	5116.0	277.0	569.0	427.0	2395.0	93672.6	1219258.0	1521690.84885
sub-29285	1012.0	751.0	2011.0	1794.0	514.0	3680.0	5010.0	3280.0	1143.0	5622.0	2359.0	3184.0	1365.0	3285.0	714.0	1444.0	1567.0	669.0	1136.0	1540.0	4526.0	1259.0	5000.0	4077.0	658.0	5829.0	7073.0	6258.0	4217.0	4299.0	285.0	421.0	490.0	2145.0	88613.2	1191844.0	1553306.00724
sub-29286	1235.0	787.0	3191.0	2285.0	588.0	3676.0	5655.0	4441.0	1150.0	5836.0	3419.0	3276.0	2459.0	4156.0	656.0	1683.0	1913.0	834.0	1569.0	1811.0	5214.0	1623.0	5941.0	4700.0	996.0	7953.0	10148.0	6455.0	4799.0	5676.0	360.0	582.0	534.0	2534.0	108122.0	1351727.0	1645119.76888
sub-29287	1261.0	763.0	2124.0	1193.0	524.0	3286.0	5203.0	3735.0	1190.0	4397.0	3074.0	2599.0	1795.0	3637.0	689.0	1412.0	2095.0	815.0	1582.0	1003.0	4661.0	1399.0	4963.0	4451.0	682.0	5524.0	6221.0	5871.0	3878.0	3763.0	310.0	518.0	489.0	2175.0	87262.0	1194210.0	1430501.256
sub-29288	1115.0	792.0	3176.0	1439.0	517.0	3949.0	6039.0	4459.0	1557.0	6747.0	3500.0	3123.0	2175.0	4320.0	839.0	1767.0	2265.0	929.0	1848.0	1278.0	4837.0	1919.0	5369.0	4801.0	1247.0	7222.0	9437.0	7374.0	5216.0	5157.0	289.0	554.0	615.0	2759.0	108624.0	1422825.0	1814689.47999
sub-29289	1122.0	547.0	2544.0	1418.0	499.0	3274.0	5415.0	4066.0	1122.0	5408.0	3422.0	2962.0	2052.0	3590.0	684.0	1561.0	2069.0	776.0	1401.0	1242.0	4481.0	1308.0	5239.0	4557.0	925.0	6573.0	8034.0	6207.0	4334.0	4331.0	298.0	483.0	458.0	2329.0	94719.9	1233767.0	1498485.41956
sub-29290	920.0	484.0	2319.0	1531.0	381.0	3053.0	3996.0	2719.0	897.0	5365.0	2436.0	2815.0	1671.0	2725.0	564.0	1443.0	1638.0	626.0	1440.0	1243.0	3988.0	1076.0	4814.0	3439.0	645.0	5426.0	7802.0	5752.0	4202.0	4387.0	309.0	606.0	489.0	2166.0	83362.3	1113448.0	1480570.63449
sub-29291	907.0	575.0	2931.0	1636.0	619.0	3239.0	4434.0	3217.0	1145.0	4892.0	2829.0	3356.0	2029.0	3381.0	759.0	1571.0	2050.0	724.0	1535.0	1421.0	5004.0	1191.0	5100.0	5106.0	1017.0	6298.0	7872.0	6058.0	4421.0	5473.0	258.0	462.0	518.0	2447.0	94464.8	1173827.0	1434106.38925
sub-29292	665.0	598.0	2533.0	1456.0	431.0	2157.0	4089.0	2215.0	1214.0	3897.0	2278.0	2845.0	1460.0	2098.0	612.0	1280.0	2287.0	764.0	1341.0	974.0	3961.0	1151.0	4611.0	3154.0	477.0	5516.0	6277.0	4836.0	3668.0	3554.0	294.0	400.0	520.0	1695.0	75308.0	1030279.0	1358476.60603
sub-29293	1023.0	597.0	2964.0	1311.0	452.0	3210.0	4078.0	3424.0	987.0	4883.0	2489.0	2185.0	1654.0	3243.0	729.0	1421.0	1952.0	532.0	1318.0	972.0	3991.0	1373.0	4765.0	3577.0	850.0	5578.0	7022.0	5622.0	3906.0	3704.0	285.0	531.0	481.0	2121.0	83222.0	1099389.0	1356025.97894
sub-29294	983.0	852.0	1940.0	1457.0	487.0	3503.0	5068.0	4036.0	1278.0	5877.0	3302.0	2998.0	1976.0	3613.0	724.0	1421.0	1978.0	814.0	1588.0	1272.0	4199.0	1346.0	5261.0	4001.0	889.0	7517.0	7989.0	6325.0	4372.0	3863.0	271.0	508.0	430.0	2707.0	94824.4	1193716.0	1477892.83613
sub-29295	760.0	572.0	2468.0	870.0	392.0	2471.0	4346.0	2877.0	836.0	3570.0	2661.0	1359.0	1575.0	2777.0	800.0	1208.0	1456.0	618.0	1140.0	653.0	2684.0	1215.0	4631.0	3182.0	643.0	4575.0	6045.0	3524.0	3497.0	3181.0	297.0	494.0	344.0	1983.0	69687.6	1013340.0	1478747.38186
sub-29296	1077.0	571.0	2317.0	1887.0	560.0	4037.0	4480.0	3556.0	1258.0	5457.0	3020.0	3443.0	1992.0	3716.0	812.0	1416.0	1520.0	801.0	1371.0	1757.0	4093.0	1117.0	4645.0	3743.0	958.0	7205.0	8299.0	4947.0	4751.0	4589.0	262.0	438.0	559.0	2265.0	92916.7	1155757.0	1392420.21536
sub-29297	985.0	575.0	2210.0	1219.0	407.0	3309.0	3901.0	3489.0	945.0	4576.0	2881.0	2354.0	1889.0	2843.0	520.0	1325.0	1654.0	673.0	1355.0	1058.0	3585.0	1276.0	4678.0	3593.0	875.0	5218.0	7093.0	4844.0	3986.0	3753.0	234.0	476.0	406.0	2130.0	80313.3	1077916.0	1304532.86713
sub-29298	1010.0	624.0	2468.0	1493.0	432.0	3456.0	4669.0	3768.0	1057.0	4847.0	2994.0	2802.0	1842.0	3714.0	781.0	1306.0	1780.0	707.0	1359.0	1110.0	3906.0	1169.0	4889.0	3531.0	917.0	5852.0	7920.0	4843.0	4077.0	4192.0	247.0	470.0	483.0	2208.0	86904.3	1125869.0	1373866.16251
sub-29299	986.0	564.0	2094.0	1255.0	404.0	2349.0	4546.0	2937.0	1084.0	4323.0	2649.0	3056.0	1645.0	3622.0	593.0	1220.0	1699.0	786.0	1209.0	1231.0	3766.0	1187.0	4663.0	3520.0	585.0	5533.0	6794.0	5266.0	3699.0	3516.0	254.0	364.0	345.0	2049.0	79785.1	1029741.0	1192164.40449
sub-29300	856.0	425.0	2046.0	1653.0	504.0	2996.0	5974.0	3567.0	1202.0	4865.0	3287.0	3047.0	1678.0	3635.0	817.0	1263.0	1803.0	886.0	1786.0	1463.0	4130.0	1208.0	4544.0	3729.0	714.0	7185.0	8458.0	5029.0	4269.0	3760.0	273.0	452.0	488.0	2509.0	90503.9	1190528.0	1434284.99554
sub-29301	1390.0	857.0	2504.0	1316.0	562.0	3277.0	5765.0	4122.0	1165.0	4093.0	3287.0	2650.0	2427.0	4016.0	786.0	1402.0	2097.0	933.0	1697.0	1216.0	4621.0	1422.0	4804.0	4129.0	1080.0	6743.0	8031.0	7244.0	4194.0	6116.0	270.0	533.0	423.0	2426.0	97597.2	1212131.0	1388513.76831
sub-29302	1049.0	533.0	2948.0	1639.0	490.0	4014.0	5328.0	3796.0	1095.0	5946.0	3155.0	3676.0	1965.0	3266.0	840.0	1604.0	1550.0	685.0	1462.0	1483.0	4348.0	1650.0	5628.0	4539.0	977.0	6202.0	8847.0	6336.0	3933.0	4366.0	315.0	564.0	436.0	2572.0	97216.6	1268092.0	1633595.12902
sub-29303	978.0	595.0	2604.0	1793.0	315.0	3475.0	3977.0	3727.0	1313.0	6385.0	2780.0	3108.0	1618.0	4032.0	672.0	1820.0	1909.0	672.0	1589.0	1469.0	4878.0	1479.0	5639.0	4122.0	678.0	6006.0	7666.0	6362.0	4634.0	4881.0	287.0	554.0	590.0	2375.0	94983.5	1244839.0	1506106.68029
sub-29304	1063.0	599.0	2497.0	1531.0	550.0	3508.0	4117.0	3609.0	1215.0	5386.0	3588.0	2844.0	1977.0	3372.0	622.0	1369.0	2097.0	892.0	1590.0	1569.0	4102.0	1458.0	5017.0	4426.0	956.0	5850.0	7997.0	6978.0	4460.0	6301.0	290.0	493.0	505.0	2390.0	95214.9	1236111.0	1478792.6107
sub-29305	1262.0	750.0	2606.0	1564.0	330.0	3375.0	5191.0	2893.0	977.0	5597.0	2863.0	2690.0	1917.0	3673.0	708.0	1382.0	1935.0	758.0	1681.0	1329.0	4037.0	1283.0	4989.0	4423.0	834.0	6740.0	7504.0	5530.0	4411.0	5072.0	290.0	526.0	496.0	2252.0	91846.4	1206661.0	1540926.85478
sub-29306	1117.0	822.0	2970.0	1458.0	469.0	3085.0	4690.0	4058.0	979.0	5438.0	3263.0	3550.0	2010.0	4216.0	815.0	1578.0	1644.0	879.0	1320.0	1389.0	4762.0	1069.0	5474.0	4045.0	1127.0	6650.0	8766.0	5781.0	4665.0	3849.0	223.0	534.0	446.0	2321.0	95454.0	1306544.0	1531797.66201
sub-29307	918.0	826.0	2839.0	1774.0	505.0	3096.0	5630.0	4232.0	1232.0	5274.0	3182.0	3313.0	1990.0	3844.0	695.0	1468.0	1613.0	647.0	1426.0	1734.0	4325.0	1578.0	4949.0	4250.0	902.0	6620.0	7420.0	6683.0	3978.0	2854.0	287.0	513.0	455.0	2282.0	93331.8	1207141.0	1456839.63631
sub-29308	1829.0	535.0	2057.0	1507.0	605.0	3072.0	5892.0	3899.0	1237.0	4915.0	3295.0	3105.0	2284.0	3984.0	789.0	1406.0	1891.0	830.0	1714.0	1408.0	4861.0	1226.0	5266.0	4540.0	802.0	7024.0	7126.0	6427.0	4449.0	4403.0	307.0	524.0	375.0	2722.0	96281.9	1316947.0	1613739.80139
