lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
0050808	960.0	699.0	2423.0	1495.0	605.0	3252.0	5211.0	4519.0	1173.0	5368.0	3208.0	3106.0	2070.0	3837.0	642.0	1762.0	2337.0	854.0	1869.0	1335.0	4337.0	1527.0	5010.0	4096.0	1068.0	6402.0	8673.0	6359.0	4400.0	4304.0	299.0	557.0	551.0	2382.0	96683.8	1296660.0	1511430.46816
0050809	1094.0	503.0	2396.0	1833.0	568.0	3804.0	5303.0	3872.0	1299.0	6279.0	3614.0	3558.0	2443.0	3373.0	755.0	1497.0	2325.0	860.0	1753.0	1813.0	4345.0	1412.0	5334.0	4741.0	717.0	6802.0	8495.0	5982.0	4447.0	6816.0	311.0	579.0	521.0	2564.0	101984.0	1339667.0	1619175.46737
0050810	1439.0	632.0	2693.0	1591.0	464.0	3357.0	5177.0	3929.0	922.0	4922.0	3295.0	3040.0	2258.0	3734.0	755.0	1586.0	1487.0	792.0	1188.0	1524.0	4677.0	1231.0	5301.0	4514.0	1092.0	7311.0	7612.0	6183.0	5089.0	5767.0	337.0	395.0	411.0	2408.0	97108.3	1227280.0	1542586.93473
0050811	1630.0	803.0	2985.0	1889.0	706.0	4334.0	6269.0	4004.0	1046.0	6666.0	3378.0	3039.0	2202.0	4285.0	803.0	1821.0	1932.0	826.0	1626.0	1354.0	4863.0	1419.0	6094.0	4851.0	1211.0	6679.0	9829.0	6533.0	4806.0	4365.0	303.0	522.0	521.0	2700.0	106293.0	1370425.0	1769631.32231
0050812	1019.0	601.0	2245.0	1280.0	374.0	3263.0	4843.0	3651.0	1058.0	4993.0	2509.0	3167.0	1458.0	3616.0	774.0	1506.0	1752.0	724.0	1648.0	1227.0	3938.0	1313.0	5152.0	3988.0	754.0	6512.0	8373.0	5591.0	4444.0	4397.0	263.0	552.0	458.0	2232.0	89671.1	1176982.0	1439477.91393
0050813	1419.0	518.0	1957.0	1395.0	482.0	3305.0	4357.0	4159.0	885.0	4115.0	3313.0	2659.0	1824.0	3839.0	641.0	1416.0	1273.0	890.0	1443.0	1173.0	3941.0	1274.0	4679.0	3663.0	723.0	6914.0	8202.0	5975.0	3497.0	5295.0	295.0	467.0	371.0	2193.0	88547.7	1112317.0	1349710.80612
0050814	1213.0	612.0	2549.0	2148.0	264.0	4318.0	5628.0	4805.0	1272.0	6286.0	3187.0	3907.0	2130.0	4404.0	811.0	1850.0	1713.0	792.0	1275.0	1840.0	4856.0	1512.0	5739.0	5551.0	930.0	6608.0	9519.0	7068.0	4912.0	6288.0	304.0	416.0	474.0	2486.0	107661.0	1385042.0	1688269.41656
0050815	752.0	434.0	1716.0	1446.0	409.0	2655.0	4221.0	2739.0	869.0	5249.0	1333.0	2700.0	1565.0	2780.0	702.0	971.0	1147.0	338.0	1277.0	1209.0	2814.0	993.0	4091.0	3089.0	527.0	4286.0	6016.0	4015.0	3057.0	3049.0	307.0	384.0	376.0	1670.0	69182.9	966614.0	1600775.96063
0050816	1280.0	678.0	1705.0	1608.0	460.0	3425.0	5248.0	3815.0	1103.0	6579.0	2981.0	3142.0	1992.0	3601.0	735.0	1295.0	1823.0	787.0	1527.0	1478.0	3728.0	1302.0	4165.0	3278.0	810.0	6451.0	7206.0	4592.0	3818.0	4123.0	305.0	466.0	368.0	2101.0	87774.2	1172224.0	1396190.03788
0050817	1248.0	676.0	2229.0	1652.0	559.0	3929.0	6226.0	4292.0	1129.0	5890.0	3303.0	3069.0	2162.0	3922.0	714.0	1605.0	1723.0	827.0	1604.0	1163.0	4715.0	1463.0	5280.0	4628.0	1065.0	6879.0	9158.0	5930.0	3883.0	4006.0	282.0	520.0	363.0	2423.0	98498.4	1283996.0	1550651.95032
0050818	1084.0	776.0	2540.0	1137.0	647.0	3487.0	4993.0	3880.0	1257.0	4432.0	3159.0	2694.0	2099.0	3534.0	781.0	1529.0	1923.0	670.0	1211.0	1112.0	4209.0	1607.0	4625.0	4611.0	1096.0	5735.0	7141.0	7708.0	4198.0	4672.0	305.0	498.0	491.0	2476.0	92283.4	1129112.0	798016.070219
0050819	1384.0	651.0	2766.0	1708.0	618.0	3526.0	4990.0	4248.0	1196.0	6454.0	3458.0	3329.0	2109.0	4104.0	687.0	1538.0	2124.0	832.0	1750.0	1782.0	4592.0	1354.0	5268.0	4345.0	940.0	6883.0	9154.0	5667.0	4351.0	4522.0	276.0	545.0	465.0	2910.0	100512.0	1228023.0	1533301.14867
0050820	1326.0	553.0	2335.0	1607.0	402.0	3472.0	4768.0	4080.0	1192.0	5372.0	2827.0	3876.0	2090.0	4367.0	685.0	1480.0	1963.0	751.0	1660.0	1404.0	4466.0	1418.0	4539.0	4045.0	801.0	7025.0	8950.0	5090.0	4978.0	4707.0	262.0	496.0	549.0	2790.0	96323.4	1284993.0	1543433.404
0050821	1171.0	633.0	2519.0	1239.0	494.0	3053.0	4117.0	3645.0	994.0	4966.0	3111.0	3035.0	2312.0	3461.0	716.0	1586.0	1789.0	761.0	1254.0	1281.0	4171.0	1203.0	4798.0	4044.0	859.0	6807.0	8235.0	5715.0	4027.0	5195.0	277.0	530.0	457.0	2375.0	90712.0	1165929.0	1271758.54028
0050822	1007.0	461.0	2546.0	1663.0	456.0	3531.0	4676.0	3662.0	1070.0	5467.0	3084.0	3385.0	2074.0	3173.0	551.0	1409.0	1586.0	780.0	1235.0	1921.0	4307.0	1178.0	5716.0	4406.0	822.0	6312.0	7524.0	5569.0	3751.0	3949.0	258.0	480.0	401.0	2070.0	90355.9	1146814.0	1433261.4134
0050823	1043.0	603.0	2931.0	1413.0	360.0	3200.0	4511.0	3775.0	1135.0	5996.0	3486.0	3371.0	2077.0	3577.0	657.0	1656.0	1773.0	850.0	1595.0	1067.0	4325.0	1146.0	5351.0	4219.0	814.0	6308.0	8240.0	4977.0	4619.0	4456.0	299.0	501.0	450.0	2880.0	93631.2	1235465.0	1502669.7867
0050824	1298.0	1026.0	3600.0	1778.0	508.0	3716.0	6118.0	4604.0	1409.0	5471.0	3780.0	3624.0	2402.0	4303.0	672.0	1760.0	1838.0	1032.0	1291.0	1684.0	5740.0	1622.0	5917.0	5254.0	1240.0	6723.0	10097.0	6362.0	4341.0	4746.0	276.0	601.0	449.0	2839.0	108112.0	1368664.0	1710710.34457
0050825	1159.0	673.0	2944.0	924.0	541.0	2572.0	4054.0	3109.0	1472.0	3109.0	3169.0	1571.0	2085.0	3602.0	607.0	1815.0	1946.0	833.0	1682.0	778.0	5564.0	1372.0	5647.0	4543.0	927.0	6492.0	9699.0	5956.0	4873.0	4908.0	280.0	535.0	495.0	2516.0	92443.1	1297492.0	1673191.34596
0050826	817.0	522.0	1969.0	1080.0	348.0	3208.0	4094.0	2797.0	1129.0	3973.0	1657.0	1951.0	1131.0	2780.0	881.0	1171.0	1528.0	390.0	1098.0	799.0	3469.0	1172.0	4646.0	3332.0	441.0	4140.0	6488.0	4289.0	3790.0	3583.0	242.0	474.0	390.0	1925.0	71661.6	1003666.0	1617671.7118
0050952	1177.0	650.0	2691.0	1779.0	503.0	3437.0	5220.0	3189.0	970.0	5273.0	2668.0	3005.0	1742.0	3257.0	642.0	1504.0	1502.0	766.0	1347.0	1361.0	5138.0	1401.0	5852.0	3909.0	823.0	5839.0	8371.0	6699.0	4295.0	5502.0	298.0	415.0	415.0	2352.0	93960.9	1204023.0	1497574.56615
0050953	1252.0	710.0	2447.0	1422.0	488.0	3414.0	4262.0	3728.0	906.0	5128.0	2565.0	3000.0	1925.0	3188.0	760.0	1441.0	1551.0	777.0	1838.0	1428.0	4328.0	1355.0	5221.0	3966.0	1054.0	6759.0	7513.0	5724.0	4124.0	4268.0	290.0	433.0	519.0	2918.0	90698.8	1185178.0	1450882.76288
0050954	834.0	434.0	1732.0	1268.0	272.0	2608.0	3349.0	2311.0	696.0	3577.0	2513.0	2878.0	1617.0	2462.0	664.0	1244.0	1266.0	624.0	1255.0	1294.0	3547.0	912.0	3957.0	3404.0	499.0	4248.0	6380.0	4318.0	3184.0	3189.0	243.0	431.0	372.0	2103.0	69673.5	979954.0	1061713.85784
0050955	1219.0	636.0	2223.0	1054.0	382.0	2312.0	4201.0	2391.0	1011.0	3556.0	2578.0	1991.0	1535.0	2828.0	685.0	1608.0	1309.0	716.0	1250.0	845.0	4248.0	1072.0	5723.0	3851.0	948.0	5949.0	7817.0	5832.0	4357.0	4024.0	227.0	404.0	525.0	2472.0	81773.8	1030521.0	1494426.09741
0050956	985.0	583.0	2080.0	1326.0	285.0	2876.0	4396.0	2930.0	807.0	4018.0	2450.0	2544.0	1648.0	2918.0	629.0	1366.0	1743.0	560.0	1312.0	1272.0	3342.0	1122.0	4371.0	3592.0	835.0	5025.0	6875.0	5252.0	3893.0	2854.0	245.0	409.0	403.0	1920.0	76841.6	1026140.0	1225104.46675
0050957	858.0	446.0	1675.0	1320.0	345.0	2582.0	3587.0	2955.0	932.0	4139.0	2309.0	2488.0	1475.0	2808.0	601.0	1499.0	1326.0	691.0	1295.0	960.0	3914.0	1025.0	4381.0	3643.0	642.0	3900.0	6110.0	5474.0	3280.0	3709.0	260.0	527.0	356.0	2468.0	73967.8	958164.0	1303896.0643
0050958	1076.0	709.0	2255.0	1299.0	331.0	2588.0	4291.0	3124.0	925.0	3641.0	2553.0	2068.0	1661.0	3179.0	725.0	1466.0	1470.0	724.0	1435.0	1052.0	3954.0	1097.0	4398.0	3546.0	708.0	5488.0	7182.0	5235.0	3540.0	3772.0	220.0	414.0	456.0	2253.0	78687.3	997828.0	1293730.07046
0050959	895.0	655.0	1890.0	1333.0	360.0	2815.0	3414.0	2909.0	984.0	4512.0	2650.0	2785.0	1612.0	2868.0	529.0	1167.0	1661.0	693.0	1470.0	1210.0	3429.0	1151.0	4392.0	2904.0	709.0	5394.0	7074.0	4379.0	3631.0	3987.0	240.0	444.0	437.0	2201.0	76701.4	1002722.0	1073810.34128
0050960	949.0	560.0	2423.0	1840.0	306.0	2912.0	4763.0	3754.0	908.0	5535.0	2707.0	3198.0	1724.0	3070.0	715.0	1418.0	1478.0	714.0	1280.0	1685.0	4521.0	1251.0	5401.0	3901.0	554.0	5417.0	7593.0	5667.0	3650.0	3728.0	265.0	440.0	436.0	2712.0	87280.1	1153276.0	1284501.14727
0050961	809.0	311.0	1765.0	1009.0	424.0	2224.0	3959.0	2428.0	813.0	4387.0	2204.0	2484.0	1414.0	2401.0	630.0	1013.0	1121.0	508.0	977.0	1189.0	3433.0	802.0	4254.0	2794.0	538.0	4207.0	5625.0	4357.0	2961.0	3287.0	175.0	371.0	317.0	1793.0	66964.0	949877.0	1198009.91993
0050962	893.0	604.0	1937.0	1102.0	324.0	2318.0	3447.0	2842.0	757.0	3993.0	2021.0	2481.0	1245.0	2826.0	590.0	1235.0	1079.0	522.0	942.0	1105.0	3277.0	1001.0	4206.0	2690.0	623.0	4648.0	6052.0	4115.0	3236.0	2802.0	219.0	365.0	440.0	1831.0	67767.4	894423.0	1181044.22804
0050964	1114.0	481.0	2148.0	1372.0	484.0	3045.0	5449.0	3540.0	1013.0	5029.0	2385.0	2736.0	2017.0	3528.0	700.0	1411.0	1846.0	691.0	1427.0	1004.0	4521.0	1051.0	4282.0	3703.0	822.0	5706.0	7627.0	5892.0	3663.0	4017.0	280.0	500.0	485.0	2276.0	86246.1	1167815.0	1449240.70259
0050965	1524.0	515.0	2442.0	1477.0	388.0	3520.0	5002.0	3309.0	1373.0	5823.0	2705.0	3177.0	1897.0	3726.0	669.0	1482.0	1613.0	827.0	1332.0	1223.0	4521.0	1477.0	4830.0	4213.0	896.0	6154.0	7998.0	5206.0	4775.0	5179.0	306.0	534.0	456.0	2467.0	93028.3	1281186.0	1609376.70941
0050966	1113.0	700.0	2468.0	1728.0	478.0	3281.0	4348.0	3431.0	1242.0	6749.0	2525.0	2728.0	1830.0	3516.0	679.0	1756.0	1434.0	686.0	1415.0	1411.0	4133.0	1600.0	5002.0	4079.0	923.0	6819.0	8380.0	5852.0	4109.0	4533.0	220.0	456.0	453.0	2588.0	92663.4	1233942.0	1491640.66957
0050967	1086.0	606.0	2571.0	1579.0	348.0	3255.0	3895.0	3520.0	863.0	5355.0	2512.0	2318.0	1611.0	3103.0	499.0	1381.0	1667.0	741.0	1851.0	1343.0	3861.0	1221.0	4411.0	3668.0	513.0	5812.0	8210.0	5255.0	4222.0	3601.0	251.0	474.0	426.0	2295.0	84318.8	1090641.0	1282447.29522
0050968	961.0	666.0	2169.0	1596.0	439.0	3150.0	4639.0	3239.0	1323.0	6196.0	2866.0	2791.0	1906.0	2944.0	593.0	1184.0	1612.0	827.0	1647.0	1450.0	4422.0	1260.0	5072.0	4799.0	970.0	7224.0	8005.0	6107.0	5177.0	4915.0	289.0	519.0	560.0	2545.0	94053.7	1242607.0	1538829.71149
0050969	931.0	555.0	2117.0	1485.0	352.0	2349.0	4073.0	3045.0	962.0	4496.0	2290.0	2563.0	1608.0	3103.0	731.0	1333.0	1449.0	716.0	1305.0	1155.0	4532.0	982.0	4593.0	3734.0	732.0	5630.0	7602.0	5487.0	3670.0	4412.0	258.0	420.0	462.0	2326.0	81446.5	1027953.0	1286734.10526
0050970	1330.0	1005.0	3132.0	1322.0	335.0	4011.0	5969.0	4282.0	1439.0	5670.0	2828.0	3179.0	2199.0	3729.0	740.0	1546.0	1706.0	668.0	1245.0	1203.0	4759.0	1916.0	5465.0	4602.0	803.0	6299.0	8921.0	6205.0	4595.0	5383.0	294.0	409.0	547.0	2548.0	100269.0	1292750.0	1595107.70475
0050971	1149.0	658.0	2985.0	1435.0	497.0	3224.0	4940.0	2964.0	979.0	4945.0	2642.0	3225.0	1763.0	3141.0	661.0	1365.0	1547.0	620.0	1096.0	1251.0	5143.0	1267.0	5576.0	3424.0	581.0	5363.0	7981.0	5407.0	3827.0	4459.0	265.0	486.0	438.0	2344.0	87629.6	1193819.0	1477906.06804
0050972	1339.0	749.0	2963.0	1682.0	454.0	4110.0	6339.0	4308.0	1799.0	6639.0	3758.0	3943.0	2477.0	4329.0	852.0	1740.0	2745.0	920.0	1848.0	1433.0	6015.0	1655.0	6964.0	5779.0	1238.0	7754.0	11220.0	7613.0	5040.0	6163.0	315.0	481.0	525.0	3166.0	118330.0	1632634.0	1945509.39241
0050973	1000.0	633.0	2514.0	1321.0	444.0	3282.0	3561.0	3511.0	1028.0	4394.0	2810.0	3171.0	1871.0	2920.0	642.0	1376.0	1857.0	708.0	1319.0	1474.0	4552.0	1182.0	5126.0	3139.0	701.0	5807.0	8063.0	5096.0	3769.0	4899.0	316.0	496.0	387.0	2434.0	85790.8	1164615.0	1517191.39175
0050974	1071.0	507.0	2313.0	1728.0	410.0	3321.0	5562.0	3735.0	1136.0	5342.0	2662.0	3461.0	1879.0	3676.0	684.0	1420.0	1661.0	804.0	1549.0	1697.0	4313.0	1238.0	4801.0	3960.0	621.0	6642.0	7332.0	5791.0	3792.0	4200.0	289.0	538.0	420.0	2433.0	90971.6	1184120.0	1459849.82056
0050975	829.0	802.0	2653.0	1725.0	402.0	2760.0	4070.0	3216.0	1069.0	4819.0	2603.0	2281.0	1654.0	2834.0	637.0	1416.0	1360.0	597.0	1250.0	1174.0	4805.0	1378.0	5081.0	3935.0	840.0	7002.0	8428.0	5636.0	4001.0	3967.0	271.0	538.0	543.0	2416.0	86986.2	1172247.0	1437370.9805
0050976	1027.0	738.0	2446.0	1517.0	426.0	3419.0	4585.0	3605.0	1122.0	6308.0	2971.0	3811.0	1955.0	3344.0	746.0	1592.0	1502.0	844.0	1423.0	1578.0	5074.0	1243.0	5331.0	3446.0	1010.0	7145.0	8204.0	5322.0	4181.0	3676.0	269.0	519.0	528.0	2534.0	93433.8	1219219.0	1507632.45573
0050977	1003.0	598.0	2876.0	1421.0	384.0	3353.0	5562.0	3786.0	1350.0	6168.0	3152.0	2770.0	1901.0	3786.0	783.0	1565.0	1976.0	920.0	1556.0	1282.0	4543.0	1402.0	7004.0	4946.0	758.0	6918.0	8543.0	6271.0	4801.0	4484.0	265.0	495.0	675.0	2483.0	99767.0	1345801.0	1577676.44093
0050978	960.0	635.0	2223.0	1658.0	406.0	2917.0	4886.0	3415.0	1166.0	5013.0	2763.0	3359.0	2044.0	3408.0	720.0	1474.0	2005.0	741.0	1472.0	1826.0	4371.0	1321.0	5108.0	4660.0	771.0	7002.0	7420.0	6476.0	3845.0	4007.0	257.0	515.0	404.0	2282.0	91469.9	1216546.0	1449548.06463
0050979	996.0	567.0	2562.0	1487.0	500.0	3185.0	5776.0	3815.0	1227.0	5686.0	2990.0	2661.0	1998.0	3528.0	701.0	1482.0	2015.0	680.0	1552.0	1049.0	5168.0	1236.0	6164.0	4558.0	1071.0	7717.0	8454.0	6300.0	4673.0	4036.0	311.0	439.0	461.0	2552.0	97591.0	1290172.0	1619582.58039
0050980	1099.0	625.0	2386.0	1694.0	378.0	3011.0	4659.0	3448.0	1217.0	5898.0	2881.0	3340.0	1657.0	3450.0	665.0	1360.0	1651.0	728.0	1330.0	1584.0	4614.0	1246.0	5202.0	3732.0	933.0	5531.0	7915.0	5292.0	4240.0	3993.0	270.0	473.0	394.0	2398.0	89287.3	1177048.0	1389967.94229
0050981	988.0	643.0	2276.0	1784.0	264.0	3251.0	5106.0	3387.0	1336.0	6001.0	2914.0	3153.0	1561.0	3054.0	581.0	1519.0	1561.0	843.0	1583.0	1638.0	4715.0	1328.0	5778.0	3781.0	788.0	6489.0	10328.0	6242.0	4221.0	3805.0	279.0	464.0	551.0	2483.0	94695.8	1232277.0	1479282.81187
0050982	1063.0	621.0	2935.0	1558.0	607.0	3597.0	5434.0	3303.0	1009.0	4462.0	3080.0	2998.0	2113.0	2696.0	931.0	1594.0	1775.0	878.0	1502.0	1149.0	5233.0	1179.0	5400.0	4342.0	848.0	6579.0	9072.0	5711.0	4342.0	4237.0	294.0	503.0	558.0	2364.0	93965.5	1291761.0	1547006.94373
0050983	1395.0	705.0	2990.0	1468.0	483.0	3774.0	5347.0	3975.0	1273.0	5461.0	3244.0	2566.0	2336.0	3916.0	706.0	1326.0	1532.0	812.0	1346.0	1108.0	5169.0	1614.0	6023.0	4248.0	735.0	7870.0	9044.0	5364.0	4742.0	4925.0	376.0	544.0	530.0	2825.0	99772.0	1325472.0	1608094.72216
0050984	942.0	491.0	2570.0	1790.0	420.0	3120.0	4572.0	3606.0	1157.0	6727.0	3438.0	3369.0	1693.0	3354.0	723.0	1367.0	1651.0	819.0	1488.0	1771.0	4836.0	1066.0	5236.0	4447.0	913.0	6994.0	8307.0	7183.0	3673.0	3726.0	252.0	521.0	404.0	2138.0	94763.5	1221700.0	1592447.25621
0050985	1175.0	784.0	1976.0	1502.0	377.0	3652.0	5717.0	3983.0	1220.0	6281.0	3406.0	2920.0	1911.0	4093.0	745.0	1459.0	2013.0	988.0	2063.0	1342.0	5154.0	1749.0	5969.0	4700.0	968.0	6714.0	9522.0	6176.0	4600.0	4289.0	342.0	509.0	472.0	2881.0	101609.0	1393202.0	1706377.19154
0050986	1145.0	647.0	2472.0	1802.0	479.0	2588.0	5607.0	2945.0	1217.0	4832.0	2612.0	2395.0	1696.0	2716.0	683.0	1411.0	1437.0	775.0	1120.0	1506.0	3684.0	1541.0	4625.0	3896.0	671.0	6417.0	7661.0	5548.0	3592.0	4445.0	308.0	443.0	514.0	2124.0	85456.3	1114695.0	1291323.17967
0050987	801.0	647.0	2098.0	1238.0	317.0	2173.0	3348.0	2466.0	1146.0	2768.0	2415.0	1377.0	1479.0	2393.0	695.0	1638.0	1346.0	753.0	1078.0	693.0	3994.0	1405.0	5129.0	4323.0	876.0	5175.0	6759.0	5911.0	3879.0	4461.0	284.0	426.0	399.0	2224.0	76117.6	1052129.0	1350085.69045
0050988	1070.0	444.0	2190.0	1768.0	535.0	3431.0	6217.0	3663.0	1355.0	5375.0	2883.0	3494.0	1909.0	3311.0	695.0	1332.0	1309.0	796.0	1174.0	1862.0	4657.0	1332.0	4502.0	5004.0	694.0	5853.0	7987.0	5909.0	3840.0	3647.0	288.0	551.0	417.0	2446.0	91610.4	1193516.0	1489522.96743
0050989	885.0	576.0	2621.0	1694.0	527.0	3094.0	4199.0	4210.0	1222.0	5211.0	2506.0	2987.0	1740.0	3441.0	774.0	1696.0	1871.0	719.0	1389.0	1442.0	4585.0	1318.0	5092.0	4114.0	800.0	5534.0	8252.0	5768.0	4034.0	5798.0	259.0	576.0	550.0	2552.0	92031.1	1223184.0	1527849.44974
0050990	1372.0	738.0	2675.0	1990.0	559.0	4234.0	5947.0	4732.0	1363.0	6861.0	3434.0	3690.0	2441.0	4189.0	838.0	1630.0	1928.0	867.0	1874.0	1745.0	5179.0	1378.0	6159.0	5536.0	1016.0	8277.0	9247.0	6957.0	5046.0	5634.0	327.0	581.0	519.0	2960.0	111911.0	1512952.0	1883201.75996
0050991	913.0	438.0	3198.0	1282.0	365.0	3096.0	3931.0	2580.0	996.0	4444.0	2924.0	2683.0	1747.0	3273.0	579.0	1324.0	1410.0	654.0	1175.0	1189.0	3946.0	1094.0	4908.0	3434.0	893.0	5897.0	7754.0	4876.0	4085.0	3635.0	208.0	474.0	392.0	2104.0	81896.6	1066128.0	1161068.17638
0050992	1144.0	862.0	2412.0	1606.0	582.0	3326.0	5336.0	3764.0	1042.0	5328.0	2559.0	2926.0	1849.0	3243.0	655.0	1327.0	1476.0	658.0	1276.0	1142.0	4628.0	1385.0	5187.0	3776.0	1009.0	6435.0	7528.0	6963.0	3754.0	4692.0	288.0	520.0	472.0	2297.0	91343.1	1210350.0	1423030.15511
0050993	1204.0	560.0	3095.0	1509.0	420.0	3338.0	5269.0	3824.0	1159.0	6234.0	2905.0	2839.0	1855.0	3622.0	646.0	1470.0	1621.0	762.0	1347.0	1398.0	4915.0	1295.0	5625.0	4050.0	647.0	6528.0	7544.0	5783.0	4216.0	4847.0	289.0	530.0	393.0	2328.0	94056.4	1253939.0	1510512.61034
0050994	936.0	578.0	2485.0	1667.0	459.0	3152.0	4520.0	3356.0	1202.0	5587.0	2679.0	3329.0	1818.0	3188.0	599.0	1475.0	1372.0	766.0	1287.0	1796.0	3831.0	1101.0	4485.0	3718.0	818.0	6305.0	7563.0	5698.0	4107.0	3950.0	222.0	443.0	425.0	2498.0	87406.1	1166521.0	1186249.83778
0050995	1032.0	628.0	3203.0	1394.0	438.0	3387.0	4648.0	3880.0	1184.0	5672.0	3402.0	2768.0	2559.0	3503.0	625.0	1613.0	2542.0	922.0	2076.0	1304.0	4407.0	1387.0	4938.0	4106.0	845.0	6902.0	8676.0	5620.0	3868.0	4303.0	306.0	475.0	475.0	2560.0	95537.9	1261631.0	1641871.91213
0050996	999.0	743.0	2625.0	1743.0	537.0	3800.0	5414.0	3571.0	1150.0	5178.0	2626.0	2705.0	2050.0	3340.0	775.0	1219.0	1340.0	740.0	1118.0	1376.0	3942.0	1298.0	5384.0	3776.0	793.0	5913.0	6992.0	6191.0	4330.0	4782.0	263.0	502.0	538.0	2166.0	89906.0	1247099.0	1645103.20782
0050997	1116.0	1124.0	3180.0	1723.0	424.0	3843.0	4710.0	4273.0	1176.0	5926.0	3366.0	3632.0	2594.0	4220.0	924.0	1781.0	2024.0	916.0	1693.0	1496.0	5353.0	1959.0	6799.0	4694.0	1173.0	7026.0	9608.0	6887.0	5401.0	4914.0	312.0	594.0	567.0	3150.0	108564.0	1531832.0	1998413.99828
0050998	961.0	719.0	2860.0	1428.0	383.0	3481.0	5189.0	3809.0	1238.0	5320.0	2880.0	2743.0	2145.0	3221.0	689.0	1670.0	1596.0	847.0	1581.0	1143.0	4824.0	1306.0	5761.0	4941.0	830.0	6755.0	8525.0	7574.0	4590.0	5622.0	360.0	501.0	526.0	2708.0	98720.4	1253733.0	1496892.25527
0050999	883.0	597.0	2337.0	1674.0	440.0	2985.0	3822.0	3751.0	928.0	5499.0	2490.0	2246.0	1815.0	3311.0	598.0	1462.0	1635.0	672.0	1091.0	1249.0	4114.0	1133.0	5176.0	3689.0	818.0	6346.0	8578.0	5093.0	4267.0	3774.0	317.0	480.0	550.0	2639.0	86451.7	1142808.0	1329277.43992
0051000	1302.0	573.0	2996.0	1790.0	494.0	3219.0	5483.0	3819.0	1126.0	6124.0	3019.0	3426.0	2029.0	3800.0	651.0	1752.0	2076.0	851.0	1467.0	1503.0	4324.0	1408.0	5795.0	4179.0	773.0	6242.0	8364.0	5906.0	4826.0	4069.0	302.0	498.0	479.0	2332.0	96985.6	1197635.0	1371427.18835
0051001	972.0	817.0	2942.0	1348.0	316.0	2616.0	4451.0	2677.0	993.0	5179.0	2860.0	2695.0	1941.0	3305.0	542.0	1508.0	1570.0	843.0	1366.0	1038.0	4788.0	1375.0	5388.0	3446.0	1014.0	7062.0	8217.0	5593.0	4433.0	3908.0	322.0	374.0	461.0	2388.0	88742.7	1143843.0	1460181.00894
0051002	997.0	378.0	2578.0	1608.0	324.0	3563.0	5219.0	3712.0	1029.0	6494.0	2649.0	3113.0	1845.0	3768.0	813.0	1555.0	1598.0	749.0	1755.0	1543.0	5122.0	1015.0	5332.0	4959.0	730.0	6848.0	8586.0	7070.0	4202.0	5216.0	302.0	575.0	533.0	2358.0	98133.9	1289582.0	1595586.30221
0051003	1446.0	593.0	2866.0	1857.0	321.0	3241.0	5198.0	3362.0	1131.0	5441.0	2764.0	3441.0	1643.0	3547.0	702.0	1448.0	1324.0	782.0	1074.0	1670.0	4526.0	1287.0	5161.0	4788.0	785.0	7430.0	9274.0	6339.0	4307.0	4412.0	267.0	477.0	480.0	2131.0	95496.7	1273607.0	1607219.8057
0051006	970.0	483.0	2244.0	1681.0	309.0	2692.0	3581.0	3355.0	1004.0	5020.0	2562.0	3479.0	1672.0	3716.0	660.0	1307.0	1940.0	788.0	1750.0	1566.0	3958.0	1099.0	4897.0	3615.0	636.0	7649.0	7852.0	4815.0	4121.0	4373.0	286.0	433.0	395.0	2308.0	87204.5	1172839.0	1476378.7475
0051007	1105.0	435.0	1744.0	1416.0	317.0	2670.0	4126.0	3121.0	945.0	4059.0	2568.0	2280.0	1873.0	3136.0	588.0	1397.0	1663.0	626.0	1426.0	1258.0	4022.0	1101.0	4521.0	3891.0	504.0	5881.0	7855.0	4782.0	4038.0	4126.0	253.0	392.0	390.0	2353.0	80841.9	1109867.0	1364764.8427
0051008	1157.0	687.0	2404.0	1345.0	332.0	2509.0	5923.0	2979.0	1439.0	4058.0	2769.0	2114.0	1919.0	3158.0	711.0	1460.0	1901.0	759.0	1177.0	1008.0	4172.0	1443.0	5596.0	4359.0	841.0	6152.0	7572.0	7774.0	4159.0	4931.0	279.0	498.0	434.0	2463.0	90473.3	1168153.0	1363398.72825
